send_time,question,image_url,reply,token_count,token_sum,reply time
2024-11-06 19:15:20,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_100.jpg,No | No | No | No | No | No | No | No | Yes | Wall | Center | 50 cm,1384,191108,2024-11-06 19:15:23
2024-11-06 19:15:23,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_101.jpg,No | No | No | No | No | No | No | No | Yes | Wall | Center | 50,1383,192491,2024-11-06 19:15:26
2024-11-06 19:15:26,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_102.jpg,No | No | No | No | No | No | No | No | Yes | Wall | Center | 0 cm,1384,193875,2024-11-06 19:15:29
2024-11-06 19:15:29,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_103.jpg,No | No | No | No | No | No | No | No | Yes | Wall | Center | 50,1383,195258,2024-11-06 19:15:32
2024-11-06 19:15:32,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_104.jpg,No | No | No | No | No | No | No | No | Yes | Wall | Center | 0,1383,196641,2024-11-06 19:15:34
2024-11-06 19:15:34,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_105.jpg,No | No | No | No | No | No | No | No | Yes | Wall | Center | 0 cm,1384,198025,2024-11-06 19:15:36
2024-11-06 19:15:36,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_106.jpg,No | Yes | Left | 300 | Yes | No | No | No | No | No | No | No,1383,199408,2024-11-06 19:15:39
2024-11-06 19:15:39,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_107.jpg,No | Yes | Center | 300 | Yes | No | No | No | Yes | Paper | Left | 50,1384,200792,2024-11-06 19:15:41
2024-11-06 19:15:41,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_108.jpg,No | Yes | Center | 500 | Yes | No | No | No | Yes | Paper | Center | 50,1384,202176,2024-11-06 19:15:44
2024-11-06 19:15:44,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}]",frames/fork_multiArC_2/frame_109.jpg,No | Yes | Center | 500 | Yes | No | No | No | Yes | Paper | Center | 50,1384,203560,2024-11-06 19:15:46
